"ANNEE";"COMM";"TYPE_LGT";"LOG_AUT";"LOG_COM";"SDP_AUT";"SDP_COM"
"2022";"95210";"Tous Logements";73;5;5190;551
"2022";"95210";"Individuel pur";1;0;153;0
"2022";"95210";"Individuel groupe";0;0;0;0
"2022";"95210";"Collectif";72;5;5037;551
"2022";"95210";"Residence";0;0;0;0
"2022";"95211";"Tous Logements";7;7;1162;874
"2022";"95211";"Individuel pur";2;2;648;360
"2022";"95211";"Individuel groupe";5;5;514;514
"2022";"95211";"Collectif";0;0;0;0
"2022";"95211";"Residence";0;0;0;0
"2022";"95212";"Tous Logements";0;0;0;0
"2022";"95212";"Individuel pur";0;0;0;0
"2022";"95212";"Individuel groupe";0;0;0;0
"2022";"95212";"Collectif";0;0;0;0
"2022";"95212";"Residence";0;0;0;0
"2022";"95213";"Tous Logements";2;0;403;0
"2022";"95213";"Individuel pur";2;0;403;0
"2022";"95213";"Individuel groupe";0;0;0;0
"2022";"95213";"Collectif";0;0;0;0
"2022";"95213";"Residence";0;0;0;0
"2022";"95214";"Tous Logements";0;0;0;0
"2022";"95214";"Individuel pur";0;0;0;0
"2022";"95214";"Individuel groupe";0;0;0;0
"2022";"95214";"Collectif";0;0;0;0
"2022";"95214";"Residence";0;0;0;0
"2022";"95218";"Tous Logements";224;230;16303;16891
"2022";"95218";"Individuel pur";11;12;1345;1569
"2022";"95218";"Individuel groupe";58;60;5401;5642
"2022";"95218";"Collectif";0;3;0;123
"2022";"95218";"Residence";155;155;9557;9557
"2022";"95219";"Tous Logements";2;176;470;10513
"2022";"95219";"Individuel pur";2;8;470;1455
"2022";"95219";"Individuel groupe";0;0;0;0
"2022";"95219";"Collectif";0;4;0;167
"2022";"95219";"Residence";0;164;0;8891
"2022";"95229";"Tous Logements";6;3;1363;443
"2022";"95229";"Individuel pur";6;3;1363;443
"2022";"95229";"Individuel groupe";0;0;0;0
"2022";"95229";"Collectif";0;0;0;0
"2022";"95229";"Residence";0;0;0;0
"2022";"95241";"Tous Logements";4;1;319;120
"2022";"95241";"Individuel pur";0;1;0;120
"2022";"95241";"Individuel groupe";0;0;0;0
"2022";"95241";"Collectif";4;0;319;0
"2022";"95241";"Residence";0;0;0;0
"2022";"95250";"Tous Logements";50;5;3104;302
"2022";"95250";"Individuel pur";0;0;0;0
"2022";"95250";"Individuel groupe";3;0;263;0
"2022";"95250";"Collectif";47;5;2841;302
"2022";"95250";"Residence";0;0;0;0
"2022";"95252";"Tous Logements";9;9;1069;1258
"2022";"95252";"Individuel pur";7;7;749;938
"2022";"95252";"Individuel groupe";2;2;320;320
"2022";"95252";"Collectif";0;0;0;0
"2022";"95252";"Residence";0;0;0;0
"2022";"95253";"Tous Logements";0;0;0;0
"2022";"95253";"Individuel pur";0;0;0;0
"2022";"95253";"Individuel groupe";0;0;0;0
"2022";"95253";"Collectif";0;0;0;0
"2022";"95253";"Residence";0;0;0;0
"2022";"95254";"Tous Logements";2;0;267;0
"2022";"95254";"Individuel pur";2;0;267;0
"2022";"95254";"Individuel groupe";0;0;0;0
"2022";"95254";"Collectif";0;0;0;0
"2022";"95254";"Residence";0;0;0;0
"2022";"95256";"Tous Logements";44;2;2890;318
"2022";"95256";"Individuel pur";3;2;458;318
"2022";"95256";"Individuel groupe";0;0;0;0
"2022";"95256";"Collectif";41;0;2432;0
"2022";"95256";"Residence";0;0;0;0
"2022";"95257";"Tous Logements";177;52;8312;3691
"2022";"95257";"Individuel pur";4;7;509;1093
"2022";"95257";"Individuel groupe";0;0;0;0
"2022";"95257";"Collectif";59;45;3307;2598
"2022";"95257";"Residence";114;0;4496;0
"2022";"95258";"Tous Logements";0;0;0;0
"2022";"95258";"Individuel pur";0;0;0;0
"2022";"95258";"Individuel groupe";0;0;0;0
"2022";"95258";"Collectif";0;0;0;0
"2022";"95258";"Residence";0;0;0;0
"2022";"95268";"Tous Logements";4;2;448;287
"2022";"95268";"Individuel pur";4;2;448;287
"2022";"95268";"Individuel groupe";0;0;0;0
"2022";"95268";"Collectif";0;0;0;0
"2022";"95268";"Residence";0;0;0;0
"2022";"95270";"Tous Logements";1;1;234;111
"2022";"95270";"Individuel pur";1;1;234;111
"2022";"95270";"Individuel groupe";0;0;0;0
"2022";"95270";"Collectif";0;0;0;0
"2022";"95270";"Residence";0;0;0;0
"2022";"95271";"Tous Logements";0;0;0;0
"2022";"95271";"Individuel pur";0;0;0;0
"2022";"95271";"Individuel groupe";0;0;0;0
"2022";"95271";"Collectif";0;0;0;0
"2022";"95271";"Residence";0;0;0;0
"2022";"95277";"Tous Logements";9;6;1305;790
"2022";"95277";"Individuel pur";9;4;1305;570
"2022";"95277";"Individuel groupe";0;0;0;0
"2022";"95277";"Collectif";0;2;0;220
"2022";"95277";"Residence";0;0;0;0
"2022";"95280";"Tous Logements";18;25;2551;2882
"2022";"95280";"Individuel pur";18;11;2551;1568
"2022";"95280";"Individuel groupe";0;14;0;1314
"2022";"95280";"Collectif";0;0;0;0
"2022";"95280";"Residence";0;0;0;0
"2022";"95282";"Tous Logements";2;1;338;222
"2022";"95282";"Individuel pur";2;1;338;222
"2022";"95282";"Individuel groupe";0;0;0;0
"2022";"95282";"Collectif";0;0;0;0
"2022";"95282";"Residence";0;0;0;0
"2022";"95287";"Tous Logements";1;0;137;0
"2022";"95287";"Individuel pur";1;0;137;0
"2022";"95287";"Individuel groupe";0;0;0;0
"2022";"95287";"Collectif";0;0;0;0
"2022";"95287";"Residence";0;0;0;0
"2022";"95288";"Tous Logements";11;6;1887;810
"2022";"95288";"Individuel pur";11;6;1887;810
"2022";"95288";"Individuel groupe";0;0;0;0
"2022";"95288";"Collectif";0;0;0;0
"2022";"95288";"Residence";0;0;0;0
"2022";"95295";"Tous Logements";0;0;0;0
"2022";"95295";"Individuel pur";0;0;0;0
"2022";"95295";"Individuel groupe";0;0;0;0
"2022";"95295";"Collectif";0;0;0;0
"2022";"95295";"Residence";0;0;0;0
"2022";"95298";"Tous Logements";2;2;214;324
"2022";"95298";"Individuel pur";2;2;214;324
"2022";"95298";"Individuel groupe";0;0;0;0
"2022";"95298";"Collectif";0;0;0;0
"2022";"95298";"Residence";0;0;0;0
"2022";"95301";"Tous Logements";0;0;0;0
"2022";"95301";"Individuel pur";0;0;0;0
"2022";"95301";"Individuel groupe";0;0;0;0
"2022";"95301";"Collectif";0;0;0;0
"2022";"95301";"Residence";0;0;0;0
"2022";"95303";"Tous Logements";0;0;0;0
"2022";"95303";"Individuel pur";0;0;0;0
"2022";"95303";"Individuel groupe";0;0;0;0
"2022";"95303";"Collectif";0;0;0;0
"2022";"95303";"Residence";0;0;0;0
"2022";"95304";"Tous Logements";0;0;0;0
"2022";"95304";"Individuel pur";0;0;0;0
"2022";"95304";"Individuel groupe";0;0;0;0
"2022";"95304";"Collectif";0;0;0;0
"2022";"95304";"Residence";0;0;0;0
"2022";"95306";"Tous Logements";119;185;9085;11480
"2022";"95306";"Individuel pur";21;16;3246;2441
"2022";"95306";"Individuel groupe";0;0;0;0
"2022";"95306";"Collectif";98;8;5839;583
"2022";"95306";"Residence";0;161;0;8456
"2022";"95308";"Tous Logements";1;0;120;0
"2022";"95308";"Individuel pur";1;0;120;0
"2022";"95308";"Individuel groupe";0;0;0;0
"2022";"95308";"Collectif";0;0;0;0
"2022";"95308";"Residence";0;0;0;0
"2022";"95309";"Tous Logements";1;1;94;94
"2022";"95309";"Individuel pur";1;1;94;94
"2022";"95309";"Individuel groupe";0;0;0;0
"2022";"95309";"Collectif";0;0;0;0
"2022";"95309";"Residence";0;0;0;0
"2022";"95313";"Tous Logements";55;10;4882;1788
"2022";"95313";"Individuel pur";7;8;1636;1580
"2022";"95313";"Individuel groupe";0;2;0;208
"2022";"95313";"Collectif";48;0;3246;0
"2022";"95313";"Residence";0;0;0;0
"2022";"95316";"Tous Logements";0;1;0;188
"2022";"95316";"Individuel pur";0;1;0;188
"2022";"95316";"Individuel groupe";0;0;0;0
"2022";"95316";"Collectif";0;0;0;0
"2022";"95316";"Residence";0;0;0;0
"2022";"95323";"Tous Logements";24;172;3375;13143
"2022";"95323";"Individuel pur";24;21;3375;2953
"2022";"95323";"Individuel groupe";0;17;0;1762
"2022";"95323";"Collectif";0;134;0;8428
"2022";"95323";"Residence";0;0;0;0
"2022";"95328";"Tous Logements";0;0;0;0
"2022";"95328";"Individuel pur";0;0;0;0
"2022";"95328";"Individuel groupe";0;0;0;0
"2022";"95328";"Collectif";0;0;0;0
"2022";"95328";"Residence";0;0;0;0
"2022";"95331";"Tous Logements";1;0;160;0
"2022";"95331";"Individuel pur";1;0;160;0
"2022";"95331";"Individuel groupe";0;0;0;0
"2022";"95331";"Collectif";0;0;0;0
"2022";"95331";"Residence";0;0;0;0
"2022";"95341";"Tous Logements";1;1;145;145
"2022";"95341";"Individuel pur";1;1;145;145
"2022";"95341";"Individuel groupe";0;0;0;0
"2022";"95341";"Collectif";0;0;0;0
"2022";"95341";"Residence";0;0;0;0
"2022";"95348";"Tous Logements";0;1;0;134
"2022";"95348";"Individuel pur";0;1;0;134
"2022";"95348";"Individuel groupe";0;0;0;0
"2022";"95348";"Collectif";0;0;0;0
"2022";"95348";"Residence";0;0;0;0
"2022";"95351";"Tous Logements";139;168;9638;10576
"2022";"95351";"Individuel pur";1;0;105;0
"2022";"95351";"Individuel groupe";14;0;1315;0
"2022";"95351";"Collectif";124;168;8218;10576
"2022";"95351";"Residence";0;0;0;0
"2022";"95352";"Tous Logements";16;0;2374;0
"2022";"95352";"Individuel pur";8;0;1536;0
"2022";"95352";"Individuel groupe";0;0;0;0
"2022";"95352";"Collectif";8;0;838;0
"2022";"95352";"Residence";0;0;0;0
"2022";"95353";"Tous Logements";1;0;123;0
"2022";"95353";"Individuel pur";1;0;123;0
"2022";"95353";"Individuel groupe";0;0;0;0
"2022";"95353";"Collectif";0;0;0;0
"2022";"95353";"Residence";0;0;0;0
"2022";"95355";"Tous Logements";6;22;749;1375
"2022";"95355";"Individuel pur";6;5;749;578
"2022";"95355";"Individuel groupe";0;8;0;455
"2022";"95355";"Collectif";0;9;0;342
"2022";"95355";"Residence";0;0;0;0
"2022";"95365";"Tous Logements";0;0;0;0
"2022";"95365";"Individuel pur";0;0;0;0
"2022";"95365";"Individuel groupe";0;0;0;0
"2022";"95365";"Collectif";0;0;0;0
"2022";"95365";"Residence";0;0;0;0
"2022";"95369";"Tous Logements";4;0;154;0
"2022";"95369";"Individuel pur";0;0;0;0
"2022";"95369";"Individuel groupe";0;0;0;0
"2022";"95369";"Collectif";4;0;154;0
"2022";"95369";"Residence";0;0;0;0
"2022";"95370";"Tous Logements";14;22;1677;2643
"2022";"95370";"Individuel pur";14;15;1677;1969
"2022";"95370";"Individuel groupe";0;7;0;674
"2022";"95370";"Collectif";0;0;0;0
"2022";"95370";"Residence";0;0;0;0
"2022";"95371";"Tous Logements";45;2;3105;275
"2022";"95371";"Individuel pur";4;2;715;275
"2022";"95371";"Individuel groupe";1;0;86;0
"2022";"95371";"Collectif";40;0;2304;0
"2022";"95371";"Residence";0;0;0;0
"2022";"95379";"Tous Logements";0;1;0;160
"2022";"95379";"Individuel pur";0;1;0;160
"2022";"95379";"Individuel groupe";0;0;0;0
"2022";"95379";"Collectif";0;0;0;0
"2022";"95379";"Residence";0;0;0;0
"2022";"95387";"Tous Logements";1;0;35;0
"2022";"95387";"Individuel pur";1;0;35;0
"2022";"95387";"Individuel groupe";0;0;0;0
"2022";"95387";"Collectif";0;0;0;0
"2022";"95387";"Residence";0;0;0;0
"2022";"95388";"Tous Logements";2;0;233;0
"2022";"95388";"Individuel pur";2;0;233;0
"2022";"95388";"Individuel groupe";0;0;0;0
"2022";"95388";"Collectif";0;0;0;0
"2022";"95388";"Residence";0;0;0;0
"2022";"95392";"Tous Logements";8;4;1133;616
"2022";"95392";"Individuel pur";6;4;936;616
"2022";"95392";"Individuel groupe";2;0;197;0
"2022";"95392";"Collectif";0;0;0;0
"2022";"95392";"Residence";0;0;0;0
"2022";"95394";"Tous Logements";34;23;3676;2333
"2022";"95394";"Individuel pur";29;20;3107;1981
"2022";"95394";"Individuel groupe";0;0;0;0
"2022";"95394";"Collectif";5;3;569;352
"2022";"95394";"Residence";0;0;0;0
"2022";"95395";"Tous Logements";5;0;595;0
"2022";"95395";"Individuel pur";5;0;595;0
"2022";"95395";"Individuel groupe";0;0;0;0
"2022";"95395";"Collectif";0;0;0;0
"2022";"95395";"Residence";0;0;0;0
"2022";"95409";"Tous Logements";127;86;9124;6917
"2022";"95409";"Individuel pur";0;0;0;0
"2022";"95409";"Individuel groupe";0;0;0;0
"2022";"95409";"Collectif";127;86;9124;6917
"2022";"95409";"Residence";0;0;0;0
"2022";"95422";"Tous Logements";2;0;55;0
"2022";"95422";"Individuel pur";2;0;55;0
"2022";"95422";"Individuel groupe";0;0;0;0
"2022";"95422";"Collectif";0;0;0;0
"2022";"95422";"Residence";0;0;0;0
"2022";"95424";"Tous Logements";239;15;17357;1841
"2022";"95424";"Individuel pur";16;12;1911;1384
"2022";"95424";"Individuel groupe";14;3;1713;457
"2022";"95424";"Collectif";209;0;13733;0
"2022";"95424";"Residence";0;0;0;0
"2022";"95426";"Tous Logements";1;5;207;664
"2022";"95426";"Individuel pur";1;5;207;664
"2022";"95426";"Individuel groupe";0;0;0;0
"2022";"95426";"Collectif";0;0;0;0
"2022";"95426";"Residence";0;0;0;0
"2022";"95427";"Tous Logements";15;4;1950;666
"2022";"95427";"Individuel pur";15;4;1950;666
"2022";"95427";"Individuel groupe";0;0;0;0
"2022";"95427";"Collectif";0;0;0;0
"2022";"95427";"Residence";0;0;0;0
"2022";"95428";"Tous Logements";11;4;2289;808
"2022";"95428";"Individuel pur";11;4;2289;808
"2022";"95428";"Individuel groupe";0;0;0;0
"2022";"95428";"Collectif";0;0;0;0
"2022";"95428";"Residence";0;0;0;0
"2022";"95429";"Tous Logements";2;1;200;153
"2022";"95429";"Individuel pur";2;1;200;153
"2022";"95429";"Individuel groupe";0;0;0;0
"2022";"95429";"Collectif";0;0;0;0
"2022";"95429";"Residence";0;0;0;0
"2022";"95430";"Tous Logements";3;1;343;115
"2022";"95430";"Individuel pur";3;1;343;115
"2022";"95430";"Individuel groupe";0;0;0;0
"2022";"95430";"Collectif";0;0;0;0
"2022";"95430";"Residence";0;0;0;0
"2022";"95436";"Tous Logements";0;2;0;289
"2022";"95436";"Individuel pur";0;2;0;289
"2022";"95436";"Individuel groupe";0;0;0;0
"2022";"95436";"Collectif";0;0;0;0
"2022";"95436";"Residence";0;0;0;0
"2022";"95438";"Tous Logements";0;0;0;0
"2022";"95438";"Individuel pur";0;0;0;0
"2022";"95438";"Individuel groupe";0;0;0;0
"2022";"95438";"Collectif";0;0;0;0
"2022";"95438";"Residence";0;0;0;0
"2022";"95445";"Tous Logements";1;1;142;142
"2022";"95445";"Individuel pur";1;1;142;142
"2022";"95445";"Individuel groupe";0;0;0;0
"2022";"95445";"Collectif";0;0;0;0
"2022";"95445";"Residence";0;0;0;0
"2022";"95446";"Tous Logements";2;2;140;327
"2022";"95446";"Individuel pur";2;2;140;327
"2022";"95446";"Individuel groupe";0;0;0;0
"2022";"95446";"Collectif";0;0;0;0
"2022";"95446";"Residence";0;0;0;0
"2022";"95447";"Tous Logements";1;1;132;132
"2022";"95447";"Individuel pur";1;1;132;132
"2022";"95447";"Individuel groupe";0;0;0;0
"2022";"95447";"Collectif";0;0;0;0
"2022";"95447";"Residence";0;0;0;0
"2022";"95450";"Tous Logements";5;2;407;231
"2022";"95450";"Individuel pur";2;2;231;231
"2022";"95450";"Individuel groupe";3;0;176;0
"2022";"95450";"Collectif";0;0;0;0
"2022";"95450";"Residence";0;0;0;0
"2022";"95452";"Tous Logements";73;42;5089;3752
"2022";"95452";"Individuel pur";1;1;101;101
"2022";"95452";"Individuel groupe";57;41;4474;3651
"2022";"95452";"Collectif";15;0;514;0
"2022";"95452";"Residence";0;0;0;0
"2022";"95456";"Tous Logements";1;1;120;120
"2022";"95456";"Individuel pur";1;1;120;120
"2022";"95456";"Individuel groupe";0;0;0;0
"2022";"95456";"Collectif";0;0;0;0
"2022";"95456";"Residence";0;0;0;0
"2022";"95459";"Tous Logements";0;2;0;334
"2022";"95459";"Individuel pur";0;2;0;334
"2022";"95459";"Individuel groupe";0;0;0;0
"2022";"95459";"Collectif";0;0;0;0
"2022";"95459";"Residence";0;0;0;0
"2022";"95462";"Tous Logements";2;2;274;239
"2022";"95462";"Individuel pur";2;2;274;239
"2022";"95462";"Individuel groupe";0;0;0;0
"2022";"95462";"Collectif";0;0;0;0
"2022";"95462";"Residence";0;0;0;0
"2022";"95476";"Tous Logements";209;297;14756;18986
"2022";"95476";"Individuel pur";20;19;2571;2236
"2022";"95476";"Individuel groupe";4;4;508;448
"2022";"95476";"Collectif";185;253;11677;14842
"2022";"95476";"Residence";0;21;0;1460
"2022";"95480";"Tous Logements";5;1;709;194
"2022";"95480";"Individuel pur";5;1;709;194
"2022";"95480";"Individuel groupe";0;0;0;0
"2022";"95480";"Collectif";0;0;0;0
"2022";"95480";"Residence";0;0;0;0
"2022";"95483";"Tous Logements";0;0;0;0
"2022";"95483";"Individuel pur";0;0;0;0
"2022";"95483";"Individuel groupe";0;0;0;0
"2022";"95483";"Collectif";0;0;0;0
"2022";"95483";"Residence";0;0;0;0
"2022";"95487";"Tous Logements";9;78;1020;5139
"2022";"95487";"Individuel pur";5;13;623;1320
"2022";"95487";"Individuel groupe";4;0;397;0
"2022";"95487";"Collectif";0;65;0;3819
"2022";"95487";"Residence";0;0;0;0
"2022";"95488";"Tous Logements";15;5;1700;697
"2022";"95488";"Individuel pur";9;5;1103;697
"2022";"95488";"Individuel groupe";4;0;464;0
"2022";"95488";"Collectif";2;0;133;0
"2022";"95488";"Residence";0;0;0;0
"2022";"95489";"Tous Logements";1;0;131;0
"2022";"95489";"Individuel pur";1;0;131;0
"2022";"95489";"Individuel groupe";0;0;0;0
"2022";"95489";"Collectif";0;0;0;0
"2022";"95489";"Residence";0;0;0;0
"2022";"95491";"Tous Logements";9;40;951;2558
"2022";"95491";"Individuel pur";7;3;802;343
"2022";"95491";"Individuel groupe";0;1;0;128
"2022";"95491";"Collectif";2;36;149;2087
"2022";"95491";"Residence";0;0;0;0
"2022";"95492";"Tous Logements";0;0;0;0
"2022";"95492";"Individuel pur";0;0;0;0
"2022";"95492";"Individuel groupe";0;0;0;0
"2022";"95492";"Collectif";0;0;0;0
"2022";"95492";"Residence";0;0;0;0
"2022";"95493";"Tous Logements";1;0;107;0
"2022";"95493";"Individuel pur";1;0;107;0
"2022";"95493";"Individuel groupe";0;0;0;0
"2022";"95493";"Collectif";0;0;0;0
"2022";"95493";"Residence";0;0;0;0
"2022";"95500";"Tous Logements";169;334;11482;17244
"2022";"95500";"Individuel pur";8;5;971;685
"2022";"95500";"Individuel groupe";6;13;403;1013
"2022";"95500";"Collectif";155;178;10108;11099
"2022";"95500";"Residence";0;138;0;4447
"2022";"95504";"Tous Logements";8;4;930;609
"2022";"95504";"Individuel pur";8;4;930;609
"2022";"95504";"Individuel groupe";0;0;0;0
"2022";"95504";"Collectif";0;0;0;0
"2022";"95504";"Residence";0;0;0;0
"2022";"95509";"Tous Logements";238;0;18814;0
"2022";"95509";"Individuel pur";1;0;168;0
"2022";"95509";"Individuel groupe";110;0;10595;0
"2022";"95509";"Collectif";127;0;8051;0
"2022";"95509";"Residence";0;0;0;0
"2022";"95510";"Tous Logements";0;0;0;0
"2022";"95510";"Individuel pur";0;0;0;0
"2022";"95510";"Individuel groupe";0;0;0;0
"2022";"95510";"Collectif";0;0;0;0
"2022";"95510";"Residence";0;0;0;0
"2022";"95523";"Tous Logements";0;0;0;0
"2022";"95523";"Individuel pur";0;0;0;0
"2022";"95523";"Individuel groupe";0;0;0;0
"2022";"95523";"Collectif";0;0;0;0
"2022";"95523";"Residence";0;0;0;0
"2022";"95527";"Tous Logements";2;0;260;0
"2022";"95527";"Individuel pur";0;0;0;0
"2022";"95527";"Individuel groupe";2;0;260;0
"2022";"95527";"Collectif";0;0;0;0
"2022";"95527";"Residence";0;0;0;0
"2022";"95529";"Tous Logements";3;1;463;160
"2022";"95529";"Individuel pur";3;1;463;160
"2022";"95529";"Individuel groupe";0;0;0;0
"2022";"95529";"Collectif";0;0;0;0
"2022";"95529";"Residence";0;0;0;0
"2022";"95535";"Tous Logements";6;0;876;0
"2022";"95535";"Individuel pur";2;0;370;0
"2022";"95535";"Individuel groupe";4;0;506;0
"2022";"95535";"Collectif";0;0;0;0
"2022";"95535";"Residence";0;0;0;0
"2022";"95539";"Tous Logements";8;4;789;589
"2022";"95539";"Individuel pur";4;4;595;589
"2022";"95539";"Individuel groupe";0;0;0;0
"2022";"95539";"Collectif";4;0;194;0
"2022";"95539";"Residence";0;0;0;0
"2022";"95541";"Tous Logements";2;2;297;313
"2022";"95541";"Individuel pur";2;2;297;313
"2022";"95541";"Individuel groupe";0;0;0;0
"2022";"95541";"Collectif";0;0;0;0
"2022";"95541";"Residence";0;0;0;0
"2022";"95543";"Tous Logements";0;0;0;0
"2022";"95543";"Individuel pur";0;0;0;0
"2022";"95543";"Individuel groupe";0;0;0;0
"2022";"95543";"Collectif";0;0;0;0
"2022";"95543";"Residence";0;0;0;0
"2022";"95554";"Tous Logements";1;2;161;309
"2022";"95554";"Individuel pur";1;2;161;309
"2022";"95554";"Individuel groupe";0;0;0;0
"2022";"95554";"Collectif";0;0;0;0
"2022";"95554";"Residence";0;0;0;0
"2022";"95555";"Tous Logements";42;3;3735;376
"2022";"95555";"Individuel pur";7;3;1092;376
"2022";"95555";"Individuel groupe";4;0;241;0
"2022";"95555";"Collectif";31;0;2402;0
"2022";"95555";"Residence";0;0;0;0
"2022";"95563";"Tous Logements";38;16;4204;2553
"2022";"95563";"Individuel pur";14;16;1971;2553
"2022";"95563";"Individuel groupe";24;0;2233;0
"2022";"95563";"Collectif";0;0;0;0
"2022";"95563";"Residence";0;0;0;0
"2022";"95566";"Tous Logements";94;1;6147;63
"2022";"95566";"Individuel pur";2;1;204;63
"2022";"95566";"Individuel groupe";0;0;0;0
"2022";"95566";"Collectif";0;0;0;0
"2022";"95566";"Residence";92;0;5943;0
"2022";"95572";"Tous Logements";11;60;1161;3349
"2022";"95572";"Individuel pur";11;4;1161;403
"2022";"95572";"Individuel groupe";0;0;0;0
"2022";"95572";"Collectif";0;56;0;2946
"2022";"95572";"Residence";0;0;0;0
"2022";"95574";"Tous Logements";9;12;1207;1716
"2022";"95574";"Individuel pur";2;5;507;1016
"2022";"95574";"Individuel groupe";0;0;0;0
"2022";"95574";"Collectif";7;7;700;700
"2022";"95574";"Residence";0;0;0;0
"2022";"95580";"Tous Logements";52;98;5503;9525
"2022";"95580";"Individuel pur";11;13;2281;2201
"2022";"95580";"Individuel groupe";8;52;859;4961
"2022";"95580";"Collectif";33;33;2363;2363
"2022";"95580";"Residence";0;0;0;0
"2022";"95582";"Tous Logements";174;184;12960;11512
"2022";"95582";"Individuel pur";23;6;3441;1007
"2022";"95582";"Individuel groupe";4;3;504;253
"2022";"95582";"Collectif";62;90;3824;5061
"2022";"95582";"Residence";85;85;5191;5191
"2022";"95584";"Tous Logements";1;1;134;134
"2022";"95584";"Individuel pur";1;1;134;134
"2022";"95584";"Individuel groupe";0;0;0;0
"2022";"95584";"Collectif";0;0;0;0
"2022";"95584";"Residence";0;0;0;0
"2022";"95585";"Tous Logements";185;65;12651;4624
"2022";"95585";"Individuel pur";10;9;1195;993
"2022";"95585";"Individuel groupe";7;3;815;388
"2022";"95585";"Collectif";16;53;1057;3243
"2022";"95585";"Residence";152;0;9584;0
"2022";"95592";"Tous Logements";2;0;39;0
"2022";"95592";"Individuel pur";0;0;0;0
"2022";"95592";"Individuel groupe";0;0;0;0
"2022";"95592";"Collectif";2;0;39;0
"2022";"95592";"Residence";0;0;0;0
"2022";"95594";"Tous Logements";0;0;0;0
"2022";"95594";"Individuel pur";0;0;0;0
"2022";"95594";"Individuel groupe";0;0;0;0
"2022";"95594";"Collectif";0;0;0;0
"2022";"95594";"Residence";0;0;0;0
"2022";"95598";"Tous Logements";19;12;4292;2344
"2022";"95598";"Individuel pur";19;10;4292;2026
"2022";"95598";"Individuel groupe";0;2;0;318
"2022";"95598";"Collectif";0;0;0;0
"2022";"95598";"Residence";0;0;0;0
"2022";"95604";"Tous Logements";47;53;3883;4518
"2022";"95604";"Individuel pur";17;23;1912;2547
"2022";"95604";"Individuel groupe";0;0;0;0
"2022";"95604";"Collectif";30;30;1971;1971
"2022";"95604";"Residence";0;0;0;0
"2022";"95607";"Tous Logements";79;20;5626;3173
"2022";"95607";"Individuel pur";19;20;2263;3173
"2022";"95607";"Individuel groupe";0;0;0;0
"2022";"95607";"Collectif";60;0;3363;0
"2022";"95607";"Residence";0;0;0;0
"2022";"95610";"Tous Logements";0;0;0;0
"2022";"95610";"Individuel pur";0;0;0;0
"2022";"95610";"Individuel groupe";0;0;0;0
"2022";"95610";"Collectif";0;0;0;0
"2022";"95610";"Residence";0;0;0;0
"2022";"95611";"Tous Logements";0;0;0;0
"2022";"95611";"Individuel pur";0;0;0;0
"2022";"95611";"Individuel groupe";0;0;0;0
"2022";"95611";"Collectif";0;0;0;0
"2022";"95611";"Residence";0;0;0;0
"2022";"95612";"Tous Logements";4;5;460;736
"2022";"95612";"Individuel pur";4;5;460;736
"2022";"95612";"Individuel groupe";0;0;0;0
"2022";"95612";"Collectif";0;0;0;0
"2022";"95612";"Residence";0;0;0;0
"2022";"95625";"Tous Logements";1;2;88;194
"2022";"95625";"Individuel pur";1;2;88;194
"2022";"95625";"Individuel groupe";0;0;0;0
"2022";"95625";"Collectif";0;0;0;0
"2022";"95625";"Residence";0;0;0;0
"2022";"95627";"Tous Logements";2;1;272;108
"2022";"95627";"Individuel pur";2;1;272;108
"2022";"95627";"Individuel groupe";0;0;0;0
"2022";"95627";"Collectif";0;0;0;0
"2022";"95627";"Residence";0;0;0;0
"2022";"95628";"Tous Logements";1;0;74;0
"2022";"95628";"Individuel pur";1;0;74;0
"2022";"95628";"Individuel groupe";0;0;0;0
"2022";"95628";"Collectif";0;0;0;0
"2022";"95628";"Residence";0;0;0;0
"2022";"95633";"Tous Logements";0;0;0;0
"2022";"95633";"Individuel pur";0;0;0;0
"2022";"95633";"Individuel groupe";0;0;0;0
"2022";"95633";"Collectif";0;0;0;0
"2022";"95633";"Residence";0;0;0;0
"2022";"95637";"Tous Logements";2;1;189;149
"2022";"95637";"Individuel pur";2;1;189;149
"2022";"95637";"Individuel groupe";0;0;0;0
"2022";"95637";"Collectif";0;0;0;0
"2022";"95637";"Residence";0;0;0;0
"2022";"95641";"Tous Logements";5;1;550;99
"2022";"95641";"Individuel pur";5;1;550;99
"2022";"95641";"Individuel groupe";0;0;0;0
"2022";"95641";"Collectif";0;0;0;0
"2022";"95641";"Residence";0;0;0;0
"2022";"95651";"Tous Logements";1;2;110;299
"2022";"95651";"Individuel pur";1;2;110;299
"2022";"95651";"Individuel groupe";0;0;0;0
"2022";"95651";"Collectif";0;0;0;0
"2022";"95651";"Residence";0;0;0;0
"2022";"95652";"Tous Logements";5;5;634;635
"2022";"95652";"Individuel pur";5;5;634;635
"2022";"95652";"Individuel groupe";0;0;0;0
"2022";"95652";"Collectif";0;0;0;0
"2022";"95652";"Residence";0;0;0;0
"2022";"95656";"Tous Logements";2;1;236;104
"2022";"95656";"Individuel pur";2;1;236;104
"2022";"95656";"Individuel groupe";0;0;0;0
"2022";"95656";"Collectif";0;0;0;0
"2022";"95656";"Residence";0;0;0;0
"2022";"95658";"Tous Logements";2;1;236;163
"2022";"95658";"Individuel pur";2;1;236;163
"2022";"95658";"Individuel groupe";0;0;0;0
